	pval	adjpval	beta	ci_low	ci_high	symbol
ENSG00000173486	0.7302736176929643	0.8292977852974408	0.004067734641615954	-0.019057270644798396	0.027192739928030306	FKBP2
ENSG00000106333	0.7378041571228695	0.8292977852974408	0.0045184929587023	-0.021936322579508467	0.030973308496913068	PCOLCE
ENSG00000147123	0.736002808246727	0.8292977852974408	-0.0035936753137764095	-0.02448480968077533	0.017297459053222514	NDUFB11
ENSG00000136240	0.7451447450257307	0.8292977852974408	-0.004480992410177838	-0.031500336590857596	0.022538351770501917	KDELR2
ENSG00000108679	0.7558556894978152	0.8379774828135423	0.003132702835588261	-0.01661461277095972	0.022880018442136246	LGALS3BP
ENSG00000132386	0.7655117109377378	0.8468049899753737	-0.0036533616419053934	-0.027661531752731977	0.02035480846892119	SERPINF1
ENSG00000116133	0.7756688610367446	0.8561466457359211	0.0037577734823783047	-0.022087611019143777	0.029603157983900383	DHCR24
ENSG00000182196	0.7783820503554046	0.8572489541359082	-0.003183035358926858	-0.02535080806898119	0.018984737351127476	ARL6IP4
ENSG00000182871	0.781392429662787	0.8586729996294362	-0.0031272328907151563	-0.025214278664292652	0.018959812882862342	COL18A1
ENSG00000100345	0.7852859696456808	0.861059177243071	-0.0037482441394002695	-0.030713823449229537	0.023217335170428996	MYH9
ENSG00000105193	0.79143261370985	0.8659000149998358	-0.0021994381841207848	-0.018500468543334207	0.014101592175092636	RPS16
ENSG00000090661	0.7993475909176578	0.8707490097142242	0.0030700008243226672	-0.020601484054462646	0.026741485703107977	CERS4
ENSG00000099797	0.7982756746492881	0.8707490097142242	0.002877227036190598	-0.019187394518663258	0.024941848591044456	TECR
ENSG00000149806	0.8083069614917457	0.8761322969188035	-0.0020227334346714005	-0.018363661723436793	0.014318194854093991	FAU
ENSG00000137818	0.8111421948181373	0.8761322969188035	0.0018810896982532294	-0.013548184622803324	0.01731036401930978	RPLP1
ENSG00000140988	0.811298506946812	0.8761322969188035	-0.001994986514712588	-0.018372293087097643	0.014382320057672466	RPS2
__ambiguous[ENSG00000262526+ENSG00000170296]	0.806912937357281	0.8761322969188035	0.0023227700637537085	-0.01630386960646549	0.02094940973397291	None
ENSG00000171345	0.8152297112337423	0.8784802922777395	0.0019346447005064125	-0.014291632756622905	0.01816092215763573	KRT19
ENSG00000107281	0.8181018957324396	0.8785183950738752	0.0028101781720393407	-0.02113834393990274	0.02675870028398142	NPDC1
ENSG00000162244	0.8187791442088517	0.8785183950738752	0.0020144257564038096	-0.015217939050212686	0.019246790563020304	RPL29
ENSG00000124614	0.8235907458851203	0.8817888071575163	-0.0020313471144377247	-0.019890695756016877	0.015828001527141426	RPS10
ENSG00000130726	0.8273314282204719	0.8820164479962388	-0.0025318352392441107	-0.025281622693341946	0.020217952214853726	TRIM28
ENSG00000105223	0.8264905868295807	0.8820164479962388	-0.002369271960337527	-0.02355352350561278	0.018814979584937726	PLD3
ENSG00000066322	0.829578767689581	0.8825306039250863	-0.0025649595700390406	-0.025921144680203165	0.02079122554012508	ELOVL1
ENSG00000279461	0.8318735563751425	0.8830929473196842	-0.002414766220618129	-0.02470808159415297	0.01987854915291671	AC005480.2
ENSG00000099800	0.8397518893372743	0.8895676793827059	-0.002252705564118359	-0.024087447466338455	0.019582036338101735	TIMM13
ENSG00000115268	0.850996759211522	0.8976759063412679	-0.0015643118621299623	-0.017886097227442846	0.01475747350318292	RPS15
ENSG00000124172	0.8497264990956754	0.8976759063412679	-0.0026188705066350613	-0.029710030918186917	0.024472289904916792	ATP5F1E
ENSG00000100097	0.865123878052528	0.9068384465959414	0.0017037424251476693	-0.017955769835439055	0.02136325468573439	LGALS1
ENSG00000172757	0.8647039187016827	0.9068384465959414	-0.0014672860012623283	-0.01834526051690732	0.015410688514382664	CFL1
ENSG00000103363	0.8615798477279452	0.9068384465959414	0.0016661888310640347	-0.01706291039919731	0.020395288061325383	ELOB
ENSG00000100300	0.8796929070707732	0.9201808651367921	0.0017408601598415964	-0.020801796638066698	0.024283516957749888	TSPO
ENSG00000188186	0.8872968364096385	0.9261971152501446	-0.0017738022064045546	-0.02630424007493736	0.022756635662128252	LAMTOR4
ENSG00000104529	0.8892609555192998	0.926313495332604	-0.0014109477460294928	-0.021271750620509903	0.018449855128450914	EEF1D
ENSG00000099795	0.8997475699214476	0.9339469971037565	-0.0013612171009803689	-0.02253863821323892	0.019816204011278184	NDUFB7
ENSG00000198832	0.9021927992022287	0.9339469971037565	0.0013407181015821792	-0.020041992025907507	0.022723428229071863	SELENOM
ENSG00000083444	0.9017435996483893	0.9339469971037565	0.0017493565495970654	-0.02602240937388845	0.029521122473082584	PLOD1
ENSG00000100316	0.9051222298251551	0.935043625852433	0.0010125059155268218	-0.01563671386274814	0.017661725693801783	RPL3
ENSG00000147403	0.9134080890824327	0.9416578237963223	-0.0009009676331599718	-0.017140174060932628	0.015338238794612685	RPL10
ENSG00000105379	0.9163023411962603	0.9426978818891567	0.0013372459782467461	-0.023602229038234574	0.026276720994728064	ETFB
ENSG00000156482	0.9304909106286902	0.9553294770315094	0.0008515013125325375	-0.018281426227906024	0.019984428852971102	RPL30
ENSG00000063177	0.9373909946971013	0.9604415929273579	0.0006362336657139566	-0.015239053033063669	0.01651152036449158	RPL18
ENSG00000115677	0.9418562018273093	0.963043151152668	-0.0007920311198156483	-0.022075483483845682	0.020491421244214384	HDLBP
ENSG00000136942	0.9445904857411961	0.9638678425930572	-0.0005447175710815372	-0.015905936086065872	0.014816500943902796	RPL35
ENSG00000122026	0.9483580320035189	0.9657413767856607	-0.0007276398476114644	-0.022746674898729478	0.021291395203506546	RPL21
ENSG00000233276	0.9516985017954238	0.9671732741823413	-0.000602841148247352	-0.02010869284894709	0.018903010552452387	GPX1
ENSG00000214026	0.9599693134088725	0.9726783361815982	-0.000633391262270769	-0.025366850590719598	0.024100068066178062	MRPL23
ENSG00000174903	0.9629515528197822	0.9726783361815982	-0.000523118572552823	-0.022596157616241005	0.021549920471135357	RAB1B
ENSG00000169100	0.9619845177548594	0.9726783361815982	-0.0004594062766702593	-0.019350632970509717	0.0184318204171692	SLC25A6
ENSG00000105372	0.9732784848798705	0.9811275049192243	0.0002595230038628523	-0.014925719207622526	0.01544476521534823	RPS19
ENSG00000104964	0.9797822453366265	0.9821983416624033	0.0002588466598986225	-0.019760565121965726	0.02027825844176297	TLE5
ENSG00000158747	0.9779309974079298	0.9821983416624033	-0.0004016138026995558	-0.028856620371688506	0.028053392766289396	NBL1
ENSG00000166033	0.9814689196261512	0.9821983416624033	0.00034721972913663357	-0.028951777529682737	0.029646216987956	HTRA1
ENSG00000176978	0.9821983416624033	0.9821983416624033	0.0002518726861364239	-0.02187258984711169	0.022376335219384536	DPP7
