	pval	adjpval	beta	ci_low	ci_high	symbol
ENSG00000108518	0.7381625451370463	0.8256851735313716	0.0021543792706655747	-0.010476976950781348	0.014785735492112498	PFN1
ENSG00000109062	0.745286013899777	0.8314755406584643	-0.0022669010757791277	-0.015943642053853707	0.011409839902295452	SLC9A3R1
ENSG00000105223	0.7466650355113009	0.8314755406584643	0.002470052376851954	-0.012516374720502942	0.01745647947420685	PLD3
ENSG00000180879	0.7502778155891973	0.8336420173213303	0.0021421018757537304	-0.011049220355194742	0.015333424106702203	SSR4
ENSG00000215021	0.7542466579487132	0.8361936340894824	0.0027367417880636096	-0.014397917729513572	0.01987140130564079	PHB2
ENSG00000071553	0.7564290681215887	0.8367578187185716	0.002262707808742594	-0.0120351825394986	0.016560598156983786	ATP6AP1
ENSG00000176978	0.7674453466433211	0.8419979411731837	0.002398205336816557	-0.013496647001029295	0.01829305767466241	DPP7
__ambiguous[ENSG00000258674+ENSG00000186010]	0.7715820082809554	0.8419979411731837	-0.0023828682427985996	-0.018470489493459807	0.013704753007862606	None
ENSG00000160691	0.7656139672665618	0.8419979411731837	-0.0025657893641490258	-0.019434525332732773	0.014302946604434721	SHC1
ENSG00000241553	0.7691923821377977	0.8419979411731837	0.0025312933393950026	-0.014376381765950508	0.019438968444740513	ARPC4
ENSG00000103266	0.7664268162616695	0.8419979411731837	-0.0025852564922845826	-0.01964290890696234	0.014472395922393175	STUB1
ENSG00000074071	0.7712967842856386	0.8419979411731837	0.002481132036648127	-0.0142484161779548	0.019210680251251052	MRPS34
ENSG00000152348	0.7729541099969827	0.8419979411731837	-0.002335808302453738	-0.01820372674014622	0.013532110135238744	ATG10
ENSG00000140990	0.7842310287244889	0.8524250312222705	-0.00230850667306635	-0.01883309792827793	0.014216084582145228	NDUFB10
ENSG00000172889	0.7873914140294809	0.8540037028519315	0.0021158832753150245	-0.013260690991151059	0.01749245754178111	EGFL7
__ambiguous[ENSG00000219200+ENSG00000161939]	0.790700280998839	0.8557362348472284	-0.0018693202170104305	-0.01567407300682445	0.011935432572803589	None
ENSG00000177700	0.7959263407836065	0.859531685511454	0.0019472213912793324	-0.01280973264681836	0.016704175429377025	POLR2L
ENSG00000108679	0.7983600754539011	0.8596332587425967	-0.00183418394401691	-0.01590602726597208	0.01223765937793826	LGALS3BP
ENSG00000177697	0.8000793032371657	0.8596332587425967	-0.0019272066974525674	-0.0168426585558323	0.012988245160927166	CD151
ENSG00000117691	0.8011781971481001	0.8596332587425967	-0.0019485972482054588	-0.017114752347322317	0.013217557850911398	NENF
ENSG00000125534	0.8150628817421703	0.8726583316297326	0.0016909662622070765	-0.012478498782839992	0.015860431307254143	PPDPF
ENSG00000002586	0.8230725968035183	0.8793510649610238	0.0018855340581844771	-0.014642482516276088	0.01841355063264504	CD99
ENSG00000188186	0.8341944675005719	0.8855567595547473	0.0017632624907073422	-0.014746612153397341	0.018273137134812024	LAMTOR4
ENSG00000160862	0.8329144026051938	0.8855567595547473	0.0013291705800910596	-0.011019435194719126	0.013677776354901245	AZGP1
ENSG00000100345	0.8327422909030566	0.8855567595547473	-0.0018816666259964926	-0.019344956389382217	0.015581623137389233	MYH9
ENSG00000160948	0.8387725718217328	0.8885302667603102	0.0016459824031549578	-0.01420974687110109	0.017501711677411005	VPS28
ENSG00000172354	0.8423995488038127	0.8904857809765463	-0.001471812214096649	-0.015980537246520467	0.013036912818327168	GNB2
ENSG00000159377	0.8518159740855648	0.8985400570522836	0.0016510686494293225	-0.015672285464815833	0.018974422763674476	PSMB4
ENSG00000130726	0.858812765258059	0.9040134371137464	-0.001553063836349026	-0.0186648929660538	0.015558765293355748	TRIM28
ENSG00000058262	0.8659392080285695	0.9085303693663369	0.001280547036626555	-0.013586439254216046	0.016147533327469158	SEC61A1
ENSG00000125652	0.8667379723754853	0.9085303693663369	-0.001499286940764767	-0.019011142823855656	0.01601256894232612	ALKBH7
ENSG00000109971	0.8690052455577886	0.9090013028847161	-0.001416606758907211	-0.01825181029418824	0.015418596776373817	HSPA8
ENSG00000117450	0.8819325326313499	0.9167697844400726	0.0011207470147262236	-0.01366935673640804	0.015910850765860487	PRDX1
ENSG00000110107	0.8810650254423651	0.9167697844400726	0.001327133029175424	-0.016057883025220328	0.018712149083571175	PRPF19
ENSG00000182871	0.8789164268407461	0.9167697844400726	0.0011976733666056337	-0.014210956905476298	0.016606303638687567	COL18A1
ENSG00000162244	0.8870680231817951	0.9201950447943933	0.000961077349275931	-0.012302836572598019	0.01422499127114988	RPL29
ENSG00000178980	0.8945191835081159	0.9260032955570558	-0.0009806298238476795	-0.015476650645642794	0.013515390997947435	SELENOW
ENSG00000133112	0.9134092191449121	0.9436045652323473	0.0007702423697802623	-0.013112929750389033	0.014653414489949558	TPT1
ENSG00000179862	0.9208423632324028	0.9447137354607941	0.0008754494443274957	-0.01639136026785889	0.01814225915651388	CITED4
ENSG00000126267	0.9207658111915711	0.9447137354607941	0.0007627178121959164	-0.014266062581232895	0.015791498205624727	COX6B1
ENSG00000143420	0.922040605809735	0.9447137354607941	0.0007457390584108252	-0.014189555850057184	0.015681033966878834	ENSA
ENSG00000013364	0.9164607111127571	0.9447137354607941	0.0009300599432104521	-0.016448449008583974	0.018308568895004877	MVP
ENSG00000163399	0.9349805038312182	0.9540617386032839	0.0006518869160262568	-0.015009683280095514	0.016313457112148027	ATP1A1
ENSG00000135940	0.9348570028039612	0.9540617386032839	0.0006425221201244618	-0.014764728602857302	0.016049772843106224	COX5B
ENSG00000106263	0.9432342909318111	0.9583678419660908	-0.0006120656242150082	-0.017459477922571277	0.01623534667414126	EIF3B
ENSG00000130303	0.9484759411862923	0.9583678419660908	0.00045261442681531405	-0.013275291812955852	0.01418052066658648	BST2
ENSG00000099341	0.9487841635464299	0.9583678419660908	-0.0005103960266373285	-0.016084124629699027	0.01506333257642437	PSMD8
ENSG00000005486	0.9445874603820246	0.9583678419660908	0.0005844233113456943	-0.015895609159121072	0.017064455781812458	RHBDD2
ENSG00000187514	0.9469272524236135	0.9583678419660908	-0.0005444021712763567	-0.016573747893755028	0.015484943551202314	PTMA
ENSG00000125991	0.960756081409767	0.9685041143243619	-0.00042117324665479755	-0.017197672630849578	0.016355326137539983	ERGIC3
ENSG00000197249	0.9627077645821758	0.9685188778492714	-0.00035871566710093933	-0.01539573877800021	0.014678307443798331	SERPINA1
ENSG00000176340	0.9697288707802819	0.9716722152107033	-0.00028353492324839684	-0.014927607185908225	0.014360537339411433	COX8A
ENSG00000105583	0.9687602681033731	0.9716722152107033	0.0003158299031012895	-0.01549021079551347	0.01612187060171605	WDR83OS
__ambiguous[ENSG00000243678+ENSG00000011052]	0.9910216944666533	0.9910216944666533	-9.011945288622353e-05	-0.015786631331304413	0.015606392425531966	None
